state,st_fips,year,n_deaths,pop,adj_rate,adj_rate_se,crude_rate,crude_lower,crude_upper,crude_se,adj_rate_lower,adj_rate_upper
US,99,1999,16849,279040168,6.05702548,0.046713037,6.038198773,5.947023639,6.129373907,0.046517926,5.965467928,6.148583032
US,99,2000,17415,281421906,6.174857857,0.046820163,6.188217629,6.096308234,6.280127025,0.046892549,6.083090336,6.266625377
US,99,2001,19394,284968955,6.792186417,0.048810362,6.805653619,6.709869785,6.901437453,0.048869303,6.696518109,6.887854726
US,99,2002,23518,287625193,8.195736129,0.053492558,8.176613375,8.072110235,8.281116515,0.053317929,8.090890714,8.300581543
US,99,2003,25785,290107933,8.87645373,0.055369685,8.888071323,8.77958374,8.996558907,0.055350808,8.767929147,8.984978312
US,99,2004,27424,292805298,9.383122173,0.056814044,9.365950749,9.255099002,9.476802495,0.056557014,9.271766646,9.494477699
US,99,2005,29813,295516599,10.069915492,0.058531188,10.088434999,9.973916134,10.202953862,0.058427992,9.955194363,10.184636621
US,99,2006,34425,298379912,11.488288819,0.062218412,11.53730483,11.415427351,11.65918231,0.062182387,11.366340731,11.610236906
US,99,2007,36010,301231207,11.877456674,0.062981556,11.954272719,11.83080095,12.077744488,0.062995801,11.754012824,12.000900524
US,99,2008,36450,304093966,11.894701289,0.062796774,11.98642659,11.863372222,12.109480959,0.062782841,11.771619613,12.017782966
US,99,2009,37004,306771529,11.938825834,0.062675189,12.062397094,11.939493281,12.185300907,0.062706027,11.815982463,12.061669204
US,99,2010,38329,308745538,12.296636484,0.063549486,12.414430423,12.290145306,12.53871554,0.063410774,12.17207949,12.421193476
US,99,2011,41340,311591917,13.185214972,0.065738491,13.267353145,13.139457686,13.395248604,0.065252785,13.056367529,13.314062414
US,99,2012,41502,313914040,13.142194475,0.065461774,13.220816756,13.093618884,13.348014628,0.064896873,13.013889397,13.270499552
US,99,2013,43982,316128839,13.800469526,0.06687722,13.912681975,13.782656202,14.042707747,0.06633968,13.669390174,13.931548877000001
US,99,2014,47055,318857056,14.68306591,0.068866847,14.757396493,14.624055732,14.890737254,0.068031,14.54808689,14.81804493
US,99,2015,52404,321418820,16.292338452,0.072481722,16.303961293,16.164367217,16.443555369,0.071221467,16.150274277,16.434402626
US,99,2016,63632,323127513,19.785136438,0.079963217,19.692535436,19.539525399,19.845545473,0.078066345,19.628408532,19.941864344
US,99,2017,70237,325719178,21.704783677000002,0.083547436,21.563667338,21.404191197,21.723143479,0.081365378,21.541030703,21.868536651
US,99,2018,67367,327167434,20.711243775,0.08151024,20.590985837,20.43549328,20.746478395,0.079332938,20.551483705,20.871003845
US,99,2019,70630,328239523,21.646954327,0.083273905,21.517823129,21.359129387,21.676516872,0.080966195,21.483737472,21.810171181
